Turn;Planet_count_KI_1_SP_CHATO;Research_KI_1_SP_CHATO;Industry_KI_1_SP_CHATO;Ships_KI_1_SP_CHATO;Population_KI_1_SP_CHATO;Planet_count_KI_6_SP_FULVER;Research_KI_6_SP_FULVER;Industry_KI_6_SP_FULVER;Ships_KI_6_SP_FULVER;Population_KI_6_SP_FULVER;
33;5;34.0;33.2021026611;3;49.9547617435;3;18.625;15.5;5;34.9582242966;
34;5;34.4269561768;37.2021026611;4;51.2150734663;3;17.625;14.5;5;35.3607130051;
35;5;35.4643707275;42.2021026611;4;51.6020230055;3;17.625;14.5;4;35.7377691269;
36;5;36.5018463135;47.0750007629;4;52.0270383358;3;17.0409984589;15.5;4;36.088060379;
37;5;38.2646903992;48.0750007629;6;52.4931733608;3;16.4948139191;16.5;4;36.4109382629;
38;5;37.3731803894;50.9765090942;6;53.0033277273;3;15.4948139191;15.5;5;36.7063741684;
39;5;37.487613678;53.2001152039;7;53.5601043701;3;16.0;15.5;5;36.9748744965;
40;5;38.608253479;51.4491119385;10;54.1656390429;3;17.0;15.5;5;37.2173805237;
41;5;37.7353591919;52.724697113;10;54.8214075565;3;16.0;14.5;5;37.4351701736;
42;5;37.8691482544;51.724697113;11;55.5280184746;3;16.0;14.5;4;37.6297597885;
43;6;38.0097961426;52.375;11;56.2850058079;3;15.0;13.5;4;37.8028182983;
44;6;39.1574478149;51.375;10;57.0906379223;4;16.0;14.0;3;38.9560909271;
45;6;40.3121643066;51.375;11;57.9417729378;4;16.0;14.5;3;39.1299999952;
46;6;41.4739456177;51.375;12;58.8337762356;4;17.0;15.5;4;39.2754310369;
47;6;42.6427078247;51.375;12;59.7605350018;4;18.0;16.5;4;39.4377241135;
48;6;43.8182678223;51.375;12;60.7145791054;4;18.9249992371;17.5;4;39.6183350086;
49;6;42.0003433228;52.8331375122;13;64.7661499977;4;19.9249992371;19.5;6;39.8187118769;
50;7;42.8290519714;55.9445953369;13;67.6123553514;4;20.9249992371;21.5;6;40.0402543545;
51;8;43.5367622375;58.9615325928;12;70.1815218925;4;21.9249992371;23.5;6;40.2842636108;
52;8;43.1434440613;61.8905105591;13;72.5120921135;4;22.9249992371;25.5;9;40.5518820286;
53;9;41.6376609802;65.7381744385;13;74.4912163019;4;23.9249992371;27.5;9;40.8440244198;
54;9;41.9078598022;69.2170639038;14;75.9976153374;4;24.5499992371;27.5;9;41.1613030434;
55;9;42.1509017944;70.8222503662;15;77.4338159561;4;24.5499992371;27.5;12;41.5039470196;
56;9;42.3993797302;72.3154525757;15;79.8317825794;4;24.5499992371;27.5;12;41.871723175;
57;9;42.3993797302;75.3654022217;16;82.2830764055;4;24.5499992371;27.5;12;42.263862133;
58;10;42.3993797302;81.3654022217;15;83.8111590147;4;24.5499992371;27.5;11;42.6789975166;
59;10;42.7999992371;87.3654022217;16;85.3069136143;5;24.5499992371;27.5;10;43.1151270866;
60;10;42.7999992371;93.3654022217;17;86.771451354;5;24.5499992371;27.5;10;43.5695996284;
61;10;42.7999992371;99.3654022217;19;88.2074896097;5;22.5499992371;27.5;11;44.0391392708;
62;11;44.2688026428;101.365402222;17;89.6187359095;5;21.625;27.5;11;44.5199065208;
63;11;45.3224220276;103.365402222;17;90.9874002934;5;21.625;27.5;12;45.007601738;
64;12;46.38123703;105.365402222;17;92.3221566677;5;21.625;27.5;12;45.4976010323;
65;12;46.7999992371;107.365402222;17;93.5209829807;5;21.625;27.5;12;45.9851250648;
66;12;47.7999992371;111.358642578;17;94.6770410538;5;21.625;27.5;9;46.465420723;
67;12;49.7999992371;115.358642578;18;95.8545670509;5;21.625;27.5;8;46.9339466095;
68;12;50.7041091919;119.270431519;18;98.0505049229;5;21.625;27.5;6;47.3865451813;
69;12;51.9951286316;123.564178467;19;99.328917861;5;21.625;27.5;6;47.8195896149;
70;12;53.2803878784;127.878143311;19;101.62229991;5;21.625;27.5;6;48.2300891876;
71;12;54.5599861145;133.21182251;22;103.036519051;5;21.625;27.5;6;48.6157541275;
72;12;55.8340644836;138.564254761;23;104.467918396;5;21.625;27.5;6;48.9750175476;
73;13;56.8412895203;143.934112549;24;105.912402987;4;21.625;27.5;6;49.307009697;
74;13;58.1842498779;146.319580078;27;107.365583658;4;21.625;27.5;7;50.0015068054;
75;14;57.529460907;150.841796875;25;108.782678127;4;21.625;27.5;7;51.8605556488;
76;14;57.8532409668;152.16242981;27;110.123696327;4;21.8500003815;28.0;6;53.4213075638;
77;15;56.956577301;152.937850952;28;111.472174764;4;22.0255012512;28.3899993896;6;54.7189970016;
78;16;56.2154808044;151.698196411;30;112.82213521;4;22.1592674255;28.6872596741;7;55.7919816971;
79;16;56.3367156982;153.12059021;31;114.167810559;4;22.2593841553;28.9097423553;7;56.5291156769;
80;16;56.467338562;154.508987427;31;115.503739595;4;22.2999992371;29.0;7;57.0190467834;
81;16;56.6075363159;155.036270142;30;117.824851513;4;22.2999992371;29.0;7;57.3367958069;
82;16;57.4175376892;157.440185547;30;119.101530433;4;22.2999992371;29.0;6;57.5752458572;
83;16;60.8176002502;163.329498291;32;120.357146204;4;20.2999992371;30.0;7;57.782907486;
84;16;64.9911727905;163.70539856;35;122.856477976;4;19.2999992371;31.0;7;57.9628295898;
85;16;67.0450286865;168.743331909;35;124.477177382;4;18.2999992371;32.0;7;58.0;
86;17;68.5684890747;176.101425171;34;126.110908628;3;17.2999992371;33.0;5;58.0;
87;17;73.7710800171;171.769638062;35;127.757241249;3;16.2999992371;34.0;5;58.0;
88;17;71.5586013794;178.715148926;35;130.321867108;3;16.0;35.0;6;58.0;
89;18;73.413848877;186.547546387;30;159.921056151;2;4.0;10.0;5;30.0;
90;18;78.7225570679;185.421890259;32;161.542498112;2;4.0;10.0;5;30.0;
91;18;78.109161377;190.334060669;32;163.182239532;2;4.0;10.0;1;30.0;
92;18;79.3946304321;195.955169678;33;165.83549726;2;4.0;10.0;1;30.0;
93;18;83.7210464478;196.602279663;34;167.544157267;2;4.0;10.0;1;30.0;
94;18;83.986076355;203.118637085;37;169.256116748;2;4.0;10.0;1;30.0;
95;18;84.3865432739;212.833999634;43;170.964434385;2;4.0;10.0;1;30.0;
96;19;89.6217422485;210.558929443;43;172.568212748;2;4.0;10.0;1;30.0;
97;19;86.907409668;219.750274658;43;174.137506962;2;4.0;10.0;1;30.0;
98;19;89.1474761963;225.707489014;47;175.679679275;2;4.0;10.0;1;30.0;
99;19;92.3679656982;224.978927612;49;177.115324259;2;4.0;10.0;1;30.0;
100;21;92.4286346436;227.45916748;46;193.531006455;1;2.0;5.0;1;15.0;
101;21;94.6530990601;230.956558228;47;194.919451714;1;2.0;5.0;1;15.0;
102;21;97.7919540405;231.46925354;49;197.274339437;1;2.0;5.0;1;15.0;
103;21;103.856430054;233.542816162;49;198.840344906;1;2.0;5.0;1;15.0;
104;22;112.216026306;235.748413086;50;200.422503114;1;2.0;5.0;1;15.0;
105;22;118.517555237;237.017837524;51;202.02977562;1;2.0;5.0;1;15.0;
106;23;122.372581482;240.569351196;51;204.673616052;1;2.0;5.0;1;15.0;
107;24;130.440979004;240.054855347;52;206.427576065;1;2.0;5.0;1;15.0;
108;26;134.954696655;243.523117065;50;208.249538898;1;2.0;5.0;1;15.0;
109;26;137.80682373;243.382507324;51;210.154651284;1;2.0;5.0;1;15.0;
110;26;142.953689575;246.457000732;52;213.152617693;1;2.0;5.0;1;15.0;
111;26;150.602203369;251.741699219;53;215.192339301;1;2.0;5.0;1;15.0;
112;27;155.777893066;248.818664551;53;218.233564258;1;2.0;5.0;1;15.0;
113;28;161.126464844;252.896743774;53;221.558393002;1;2.0;5.0;1;15.0;
114;28;165.699645996;256.975799561;55;225.217504263;1;2.0;5.0;1;15.0;
115;28;166.306976318;270.198303223;56;235.88630414;1;2.0;5.0;1;15.0;
116;28;170.011169434;277.957275391;59;245.966701627;1;2.0;5.0;1;15.0;
117;28;170.80078125;293.198303223;60;255.297899485;1;2.0;5.0;1;15.0;
118;28;174.709442139;303.715820312;62;264.811887503;1;2.0;5.0;1;15.0;
119;28;177.044281006;313.00491333;63;273.556344151;1;2.0;5.0;2;15.0;
120;28;177.341156006;326.3019104;66;281.121116042;1;2.0;5.0;1;15.0;
121;28;182.050064087;337.24118042;66;287.903732419;1;2.0;5.0;1;15.0;
122;28;185.97756958;346.612792969;68;293.946100712;1;2.0;5.0;1;15.0;
123;30;191.496643066;351.916534424;64;314.52614975;0;0;0;0;0;
