Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_REPLICON;Research_KI_6_SP_REPLICON;Industry_KI_6_SP_REPLICON;Ships_KI_6_SP_REPLICON;Population_KI_6_SP_REPLICON;
21;1;17.625;12.5;7;25.0;2;20.5247764587;12.5;5;29.3989467621;
22;1;17.625;12.5;7;25.0;2;19.625;13.5;5;29.8212919235;
23;1;17.625;12.5;7;25.0;2;20.625;12.5;5;30.2638244629;
24;1;17.625;12.5;7;25.0;3;19.625;13.5;5;30.7236814499;
25;1;17.625;12.5;7;25.0;3;20.625;12.5;5;31.19739151;
26;1;17.625;12.5;8;25.0;3;19.625;13.5;5;31.680949688;
27;1;17.625;12.5;8;25.0;3;20.625;12.5;5;32.1699318886;
28;1;17.625;12.5;8;25.0;3;19.625;13.5;5;32.6596431732;
29;1;17.625;12.5;8;25.0;3;17.625;15.5;7;33.1452922821;
30;1;15.625;13.5;8;25.0;3;16.625;17.5;7;33.6221752167;
31;1;14.625;14.5;8;25.0;3;15.625;19.5;7;34.0858602524;
32;2;14.625;16.2000007629;7;26.0;3;14.625;21.5;7;34.5323524475;
33;2;14.625;16.5;7;26.0199999809;3;14.0;23.5;7;34.9582242966;
34;2;14.2294998169;17.5;7;26.0401959419;3;14.0;25.4707565308;7;35.3607130051;
35;2;14.234044075;18.5;7;26.0605818033;3;14.0;26.7524986267;8;36.7377691269;
36;2;14.2386312485;19.5;7;26.0811508894;3;15.0;28.0164375305;9;37.1780604124;
37;2;14.2432594299;20.5;7;26.1018965244;3;16.0;29.2616424561;8;37.5980572701;
38;2;14.247926712;21.5;7;26.1228116751;3;16.2671012878;30.487657547;8;37.9981125593;
39;2;14.2526321411;22.5;7;26.1438889503;3;16.2906417847;31.6944618225;9;38.3791007996;
40;3;14.2573747635;23.5;7;26.1651208401;3;16.3159503937;32.8824119568;10;38.7423110008;
41;3;14.2621517181;24.5;7;26.1864993572;3;16.3431091309;34.0521659851;11;39.0893396139;
42;3;15.0;23.3305492401;8;26.2080165148;4;16.3721885681;35.2046203613;8;54.4219833612;
43;3;14.0;24.3456115723;8;26.2296639681;4;17.0;36.3408317566;9;55.492143631;
44;3;14.0;25.3607654572;8;26.2514331341;4;19.4363479614;35.3408317566;9;56.4711134434;
45;3;15.0;23.3760032654;8;26.2733153105;4;19.0;38.3408317566;10;57.2685854435;
46;3;14.0;24.3913211823;8;26.2953014374;4;19.0;37.923740387;10;57.9525601864;
47;3;14.0;25.4067115784;7;26.3173824549;4;19.0;37.0462341309;9;58.571890831;
48;3;15.0;23.4221668243;7;26.3395489454;4;20.0;37.1752281189;9;59.1330373287;
49;3;14.0;24.4376850128;10;26.3617914915;4;19.0;36.3343963623;11;59.6431772709;
50;3;14.0;25.4532546997;10;26.3841004372;5;20.6786365509;37.3343963623;11;60.1095659733;
51;3;15.0;23.468870163;10;26.4064661264;5;21.0;38.3343963623;12;60.445360899;
52;3;16.0;23.468870163;11;26.428878665;5;22.0;39.3343963623;12;60.6711919308;
53;3;17.0;23.468870163;11;26.4513280392;6;24.8260192871;39.5;11;61.9035346508;
54;3;18.0;23.468870163;11;26.4738043547;6;26.5032958984;39.5;12;62.2715123892;
55;4;19.0;23.468870163;8;41.4962974787;6;26.8110904694;39.5;12;62.6595734358;
56;4;20.625;24.468870163;8;42.2687973976;6;25.9119720459;40.5;12;64.0680737495;
57;4;21.625;25.5631580353;9;42.9606683254;7;27.9484882355;40.5;12;79.6273180246;
58;4;21.625;25.5;10;43.5710667372;7;29.7227706909;42.5;12;80.9729795456;
59;4;21.625;26.5;11;44.1025058031;7;29.7789878845;45.7730979919;12;82.2760236263;
60;4;21.625;27.5;11;44.5599881411;7;31.0840568542;45.5;12;83.537125349;
61;4;21.625;28.5;12;44.9501335621;7;33.138961792;48.5;12;84.760166049;
62;5;21.625;28.6417312622;13;45.280389905;7;35.1991729736;47.5;16;85.9512810707;
63;5;21.625;28.6573600769;14;45.5583995581;7;34.625;50.5;17;87.1178851128;
64;6;21.625;28.6729450226;12;64.0169180632;6;31.3250007629;47.5;18;69.640745163;
65;6;22.625;29.6884803772;12;64.3469548225;6;33.1133880615;45.5;19;70.5255439281;
66;6;23.625;30.703956604;12;64.6247160435;6;31.3250007629;45.5;21;71.4522080421;
67;6;23.625;31.719367981;18;64.7638677359;6;31.8654556274;44.5;21;72.418898344;
68;7;23.625;32.7347068787;13;79.7856714725;6;29.9530906677;46.5;21;73.422809124;
69;7;24.625;34.7499694824;12;80.5573554039;6;29.3730926514;48.5;22;74.4600815773;
70;6;23.625;31.7651481628;13;62.2482851744;7;29.7000007629;48.5;17;94.525765419;
71;6;24.625;33.7802352905;13;62.8576188087;7;30.7000007629;52.5;19;98.436273098;
72;6;25.625;35.7952308655;14;63.3878712654;7;30.8710002899;54.5;20;101.937589169;
73;6;26.625;37.8101196289;14;63.8440470695;7;32.0136642456;57.5;20;105.075550556;
74;6;27.625;38.8249053955;15;64.2327682972;7;33.1311988831;59.5;21;107.89764595;
75;6;28.625;39.8395767212;16;64.5614850521;7;35.2270126343;61.5;22;110.269607067;
76;7;29.213104248;40.8541259766;15;64.8378423452;7;37.2999992371;62.5;22;111.928372383;
77;7;29.2898292542;41.8685531616;15;64.9755084515;8;39.4976425171;65.3600006104;22;130.778583527;
78;6;21.625;37.8828582764;14;45.9957473278;9;36.4976425171;70.7853240967;20;152.53450489;
79;6;21.625;38.8970222473;14;46.0;9;36.0250015259;77.8036880493;20;155.611142159;
80;6;21.625;39.9000015259;14;47.5699996948;9;36.0250015259;84.2919769287;21;158.363759995;
81;6;21.8500003815;40.0;12;48.8255519867;10;36.0250015259;90.7468261719;18;160.792403221;
82;6;22.0255012512;41.3899993896;11;49.8118495941;10;36.2999992371;97.1664505005;19;162.91064167;
83;6;22.1592674255;42.6872596741;12;50.5761852264;10;37.2999992371;103.550064087;19;164.659773827;
84;6;23.2593841553;41.9097442627;13;52.0;10;39.2999992371;106.575675964;20;165.929562569;
85;6;23.75;43.0;13;52.0399999619;11;39.2999992371;108.575675964;20;167.019773483;
86;6;24.75;45.0;13;52.0811839104;12;40.2999992371;111.575675964;20;167.856490135;
87;6;25.2999992371;45.0;14;52.1235535145;12;40.5999984741;114.575675964;20;168.430809975;
88;7;24.5527992249;47.4000015259;13;52.1671074629;12;42.5999984741;115.575675964;21;168.936010361;
89;7;24.5625991821;49.4000015259;14;52.211841464;13;40.8499984741;114.575675964;22;169.377641678;
90;7;25.2999992371;48.0059204102;14;52.2577478886;13;44.6940155029;121.575675964;23;169.663049698;
91;7;24.5829925537;48.4000015259;14;52.3048160076;13;48.9663009644;126.575675964;22;169.85908699;
92;7;24.2999992371;48.0;14;52.3530313969;13;51.3859062195;132.575683594;22;170.0;
93;7;25.2999992371;46.0;15;52.4023760557;13;54.3999977112;135.575683594;24;170.0;
94;7;24.2999992371;47.0;15;52.4528282881;13;55.5;138.575683594;24;170.0;
95;7;24.2999992371;48.0;14;52.5043625832;13;55.5;144.575683594;24;170.0;
96;8;25.2999992371;46.0;13;52.5569496155;13;56.5;151.575683594;25;170.0;
97;8;24.2999992371;47.0;13;52.6105561256;13;58.5;155.575683594;30;170.0;
98;7;24.2999992371;48.0;15;52.6651450396;14;58.5999984741;158.575683594;29;170.0;
99;7;25.2999992371;46.0;15;52.72067523;14;57.5999984741;164.575683594;30;170.0;
100;7;24.2999992371;47.0;16;52.7771017551;14;58.5999984741;167.575683594;30;170.0;
