Turn;Planet_count_KI_1_SP_ETTY;Research_KI_1_SP_ETTY;Industry_KI_1_SP_ETTY;Ships_KI_1_SP_ETTY;Population_KI_1_SP_ETTY;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
88;11;49.2000007629;84.1999969482;14;133.909665346;10;31.8903102875;59.5;15;100.948236823;
89;11;50.2000007629;87.1999969482;14;134.605968475;10;32.9484710693;63.5;16;101.718066216;
90;11;51.2000007629;87.1999969482;15;135.403895855;10;34.0142974854;67.5;17;102.447522521;
91;11;51.2000007629;90.1999969482;15;136.936741352;11;35.088508606;70.5;16;103.142527819;
92;11;51.2000007629;93.0296478271;16;139.451543927;11;35.4677581787;73.5;16;103.810325384;
93;11;52.2000007629;93.1882476807;16;140.441739678;11;35.6680984497;76.5;17;104.458755255;
94;11;53.2000007629;95.0394287109;16;142.089395046;11;35.8626251221;79.5;18;105.095597506;
95;11;53.2000007629;97.1958465576;19;143.463039398;11;34.9770469666;80.5;18;105.714891672;
96;12;53.2000007629;98.6000061035;19;144.840651989;11;35.1026687622;82.5;19;106.17127037;
97;12;53.2000007629;97.5999984741;20;145.911682844;12;35.2395820618;84.5;19;106.664678574;
98;12;51.2000007629;104.409080505;21;147.557822704;12;35.3876075745;86.5;20;107.193434715;
99;12;50.2000007629;108.432098389;22;148.86247015;12;36.2830314636;88.5;23;107.754666805;
100;12;50.2000007629;104.455490112;22;149.811638117;12;37.0004653931;93.5;23;108.344251633;
101;12;49.2000007629;105.479248047;21;151.294530153;12;39.2344245911;98.5;23;108.9568367;
102;12;47.2000007629;109.503379822;22;152.403751493;12;40.0956840515;103.5;27;109.585954666;
103;12;46.2000007629;113.427856445;25;153.435162425;12;40.1585922241;108.292976379;27;111.224240303;
104;12;47.2000007629;106.452674866;26;154.657981753;12;41.2224197388;113.612121582;28;111.903737068;
105;12;44.2000007629;110.534973145;27;156.41915822;12;42.2863693237;118.431869507;28;112.577460766;
106;12;43.2000007629;114.623168945;28;157.818382978;12;42.4577445984;122.748138428;29;113.237442255;
107;12;43.2000007629;115.412528992;28;159.156458735;12;42.5237426758;124.748138428;31;113.876311183;
108;13;42.2000007629;112.5131073;28;161.134946346;12;43.5876312256;126.748138428;32;114.487646937;
109;13;41.2000007629;117.62008667;28;162.664371014;12;43.6487617493;128.354064941;32;115.066244364;
110;14;42.2000007629;119.733581543;27;178.721840143;12;42.7066230774;132.37701416;34;115.608265638;
111;14;42.7999992371;119.853622437;28;180.959197879;12;44.7113304138;130.400543213;33;116.111284494;
112;14;42.7999992371;123.980178833;27;183.676912546;12;43.811126709;131.4246521;34;116.574219584;
113;14;44.7999992371;122.118095398;28;185.639179826;12;42.857421875;135.449325562;34;116.997192264;
114;14;43.7999992371;125.257347107;29;189.023522496;12;43.8997192383;136.47454834;35;117.381327152;
115;14;45.7999992371;128.402618408;30;190.83133173;12;44.9048690796;134.500320435;36;117.728527069;
116;14;48.7999992371;130.553573608;32;197.108507991;12;44.9101295471;138.238006592;37;118.041249752;
117;14;48.7999992371;133.55355835;30;202.403936386;12;45.9154891968;140.275527954;36;118.322300076;
118;14;50.7999992371;125.559555054;30;205.779947639;12;46.9209480286;142.313735962;36;118.574653387;
119;16;51.7999992371;126.559555054;29;205.938484073;12;47.5136566162;144.352615356;36;118.777101755;
120;17;51.7999992371;129.559555054;28;206.211530685;13;47.5777053833;146.643966675;35;118.834375978;
121;17;52.7999992371;130.559555054;28;206.595380306;13;47.5834350586;149.684066772;32;118.892445445;
122;17;54.7999992371;129.559555054;29;207.086480856;14;48.5892410278;149.724716187;31;118.951254249;
123;17;54.7999992371;130.977279663;30;207.640424252;14;47.595123291;152.765869141;33;119.010743141;
124;17;55.7999992371;133.02961731;31;208.217734337;14;47.6010742188;155.807525635;34;119.151279211;
125;16;56.7999992371;121.559555054;31;204.759426594;15;49.6151275635;152.905899048;34;124.340495348;
126;16;56.7999992371;124.559555054;32;206.561520696;15;49.6298599243;154.009033203;34;125.59326005;
127;16;59.7999992371;128.559555054;33;208.523374319;15;50.6452636719;159.116851807;36;125.999427676;
128;15;62.7999992371;125.492103577;33;197.376682997;16;54.1849441528;158.229263306;35;139.716224432;
129;15;65.8000030518;125.462890625;34;198.5910182;16;55.8989715576;160.399993896;36;141.333269;
130;15;68.8000030518;127.436607361;35;199.862776637;16;59.9951286316;166.399993896;37;143.042688847;
131;15;71.8000030518;129.412948608;35;201.174032569;16;67.0953063965;166.399993896;39;146.679780364;
132;15;74.8000030518;131.391647339;36;202.506789684;17;68.6726989746;171.399993896;38;152.1949476;
133;15;77.8000030518;133.3724823;35;203.844053149;17;72.3354644775;177.498001099;40;156.078128099;
134;16;77.8000030518;129.355239868;35;205.170834184;17;72.8955688477;181.590957642;40;159.408937097;
135;16;77.8000030518;127.33971405;33;205.174914718;17;73.4059753418;185.276092529;38;161.974865437;
136;16;76.8000030518;130.115737915;32;205.277264237;17;73.7578964233;188.449584961;37;164.036221147;
137;16;76.8000030518;132.914169312;34;205.459061384;17;74.4715881348;191.622024536;35;166.041427374;
138;16;77.8000030518;135.732757568;36;205.70570147;17;76.7708282471;190.793548584;37;168.868495941;
139;16;78.8000030518;136.914169312;38;206.006116152;17;78.0577850342;193.964294434;37;170.613619089;
140;16;82.8000030518;141.422531128;39;207.351982117;17;79.8351287842;197.134399414;38;172.269515038;
141;16;87.8000030518;146.290283203;40;207.886951566;17;81.1468963623;197.298461914;39;173.898070335;
142;16;92.8000030518;151.17124939;42;208.469407558;17;80.3495330811;200.412078857;42;175.564521194;
143;16;96.8000030518;156.064117432;43;209.03245914;17;80.5554046631;203.529388428;42;177.254249573;
144;16;99.912902832;160.967712402;43;209.612418652;17;83.705116272;202.650253296;44;178.950940967;
145;17;102.424118042;165.880935669;41;210.113975644;17;86.8559494019;203.774581909;46;180.637555599;
146;18;102.424118042;160.967712402;41;210.698402643;17;89.917137146;205.902191162;46;182.297456145;
147;19;101.424118042;168.967712402;41;211.358806133;17;92.4960098267;207.032897949;48;183.915525198;
148;19;101.424118042;176.967712402;42;212.088568926;17;93.7784194946;211.166534424;49;185.479112983;
149;19;103.424118042;170.967712402;43;212.881273746;17;93.6082839966;212.302825928;52;186.901586413;
150;19;102.424118042;175.967712402;43;213.730607986;17;94.7444839478;215.44152832;52;188.247157574;
151;19;101.424118042;183.967712402;44;215.630244255;17;95.8637924194;222.582397461;54;189.526487827;
152;19;103.424118042;186.967712402;45;216.693707824;17;98.475944519;226.725097656;57;190.739058495;
153;19;106.424118042;188.967712402;45;222.486228824;17;97.583366394;230.983184814;57;191.88663435;
154;19;105.424118042;191.814453125;46;225.831705213;18;99.1849975586;230.212768555;58;192.972612858;
155;20;107.424118042;197.083786011;45;228.776140571;18;97.281211853;232.443939209;59;194.001406193;
156;21;106.424118042;199.352416992;45;232.353909731;18;98.3724060059;232.676132202;60;194.977903605;
157;21;106.424118042;203.6197052;47;235.231972933;18;100.459068298;231.908782959;62;195.907055855;
158;21;105.424118042;210.506317139;49;237.699663043;18;99.5416793823;240.093109131;62;196.649808407;
159;21;107.424118042;209.449188232;50;239.164933085;19;100.262023926;245.422653198;62;197.342633247;
160;21;104.424118042;214.6902771;51;241.340804577;19;100.394355774;250.750488281;64;199.00103569;
161;21;106.399993896;219.6902771;50;244.390556931;19;101.500099182;257.075805664;65;199.719647527;
162;21;111.399993896;220.6902771;51;245.672869802;19;102.559959412;263.397827148;66;200.447138786;
163;21;111.399993896;225.6902771;51;247.916316867;19;103.733001709;268.528442383;68;201.183231354;
164;21;113.399993896;230.6902771;51;249.759171247;20;104.806617737;271.528442383;68;201.927701831;
165;21;113.399993896;236.6902771;52;251.569561481;20;102.89276886;277.528442383;66;202.680369377;
166;21;113.799995422;224.535675049;49;253.368616223;20;103.956947327;281.528442383;61;203.441074848;
167;21;114.799995422;224.67755127;50;255.3898592;20;105.033027649;283.528442383;61;204.209657431;
168;21;113.799995422;239.535690308;51;257.756176949;20;104.12096405;290.528442383;62;204.985919476;
169;21;114.799995422;247.535675049;39;260.100576639;20;104.198600769;295.528442383;48;205.769588709;
170;21;116.799995422;243.535690308;30;262.11742568;20;106.25668335;294.528442383;47;207.560269833;
171;20;115.799995422;248.535675049;25;264.131593466;21;105.356018066;300.528442383;36;208.41740036;
172;20;115.799995422;256.535675049;21;265.613587618;21;107.43573761;302.528442383;28;209.283161879;
173;20;117.799995422;262.535675049;19;267.146673679;21;107.619285583;303.528442383;25;210.156574368;
174;20;117.799995422;249.149536133;21;269.923412085;21;108.706626892;303.528442383;25;211.036342621;
175;20;115.799995422;247.749572754;23;272.52789712;21;108.803634644;309.528442383;29;211.920822263;
176;20;113.799995422;262.149536133;22;274.88719821;22;110.892082214;317.528442383;24;218.558003783;
177;20;114.799995422;270.149536133;22;276.946386814;22;114.980804443;324.528442383;24;219.632390976;
178;20;117.799995422;272.149536133;22;278.766010284;22;118.06187439;331.528442383;21;220.699376702;
179;20;116.799995422;281.149536133;23;280.528014183;22;121.762916565;326.528442383;21;221.755420446;
180;20;119.799995422;285.149536133;27;282.224160194;22;122.875541687;328.528442383;23;222.796833873;
181;20;120.799995422;287.149536133;28;283.84706068;22;123.279678345;335.528442383;24;223.722483516;
182;20;119.799995422;297.149536133;27;285.39035368;22;127.364715576;333.528442383;25;224.559955597;
183;20;120.799995422;307.149536133;28;286.84888649;22;126.455986023;338.528442383;30;225.36860013;
184;20;125.799995422;305.14956665;31;288.166409492;22;127.536849976;343.528442383;28;227.644106627;
185;20;122.799995422;291.787475586;32;289.359735012;23;129.992401123;342.528442383;27;229.865041018;
186;20;120.799995422;313.149536133;34;291.523708344;23;132.453521729;340.528442383;32;232.022160769;
187;21;124.799995422;314.149536133;30;304.334213257;22;130.916748047;347.528442383;27;234.107628107;
188;21;128.183990479;311.149536133;32;313.345249653;22;133.734268188;348.528442383;27;236.115075111;
189;21;129.535430908;319.149536133;34;322.116909027;22;135.107345581;346.528442383;28;238.039606094;
190;21;138.233078003;337.979644775;33;328.92931366;22;132.499420166;353.528442383;36;239.877748728;
191;21;145.139648438;348.152130127;34;333.85069561;22;135.826980591;351.528442383;38;241.627354622;
192;21;151.394042969;360.746368408;38;338.460615158;22;135.170120239;352.528442383;38;243.287471056;
193;21;153.618759155;376.966217041;45;341.402810574;22;134.45324707;356.528442383;40;244.80484581;
194;21;156.415908813;387.453643799;40;343.668382645;22;135.744125366;357.528442383;35;246.210907936;
195;21;159.587844849;393.057037354;41;345.478859782;22;136.97833252;356.528442383;33;247.535727024;
196;21;162.736984253;398.263397217;43;346.93772316;22;135.205108643;361.528442383;32;248.698684216;
197;21;165.800003052;402.778686523;47;348.068974137;22;137.356201172;361.528442383;38;249.756558418;
198;22;168.800003052;405.47277832;48;348.892074466;22;136.475662231;364.528442383;40;250.752821445;
199;22;169.375;406.437255859;48;349.474842548;22;135.563461304;371.528442383;41;251.595647335;
200;22;169.375;407.122314453;51;349.777568936;22;138.6456604;369.528442383;43;261.932355881;
201;23;193.852752686;444.778594971;55;350.063205957;21;137.937225342;379.528442383;44;270.616044521;
202;23;203.481338501;465.957305908;58;350.332764506;21;141.722824097;386.528442383;45;277.882718563;
203;23;209.508285522;491.142791748;62;350.587378383;21;146.078094482;416.235443115;47;283.878930569;
204;23;214.558761597;514.334960938;63;351.828250408;22;151.034667969;436.42010498;51;284.358828068;
205;23;219.682846069;528.439331055;66;352.083533525;22;153.951950073;447.176635742;54;284.671233177;
206;23;222.408370972;537.84942627;68;384.891716123;22;154.415313721;454.887359619;56;284.892295837;
207;23;237.365142822;562.430358887;63;411.800105929;23;154.287322998;460.505371094;47;285.096312523;
208;24;250.107910156;586.118896484;65;433.024281621;23;154.158950806;463.286010742;50;285.116124153;
209;26;260.196899414;611.745178223;63;449.308953285;23;153.941558838;465.708557129;54;285.158351898;
210;26;268.243682861;636.31652832;49;454.430465102;23;153.75;468.214904785;49;286.213599205;
211;26;269.851074219;654.885986328;48;458.369339347;23;155.680618286;473.79019165;46;286.3511554;
212;26;270.208831787;669.775878906;49;461.736700773;23;155.507537842;478.42199707;48;286.341086864;
213;26;273.4324646;673.044677734;33;464.468495846;23;155.29927063;481.006652832;44;287.587415218;
214;26;276.598724365;676.476196289;27;464.013269424;23;156.335144043;480.421020508;44;306.078077674;
215;26;278.661865234;677.272460938;30;469.768073797;24;165.457321167;491.675567627;40;321.818677783;
216;26;275.096923828;685.452026367;31;469.017149925;24;173.719818115;503.28213501;39;335.023243904;
217;26;271.075866699;688.829345703;34;471.452852964;24;181.152832031;514.194091797;41;346.050067902;
218;26;271.369720459;695.849731445;35;472.319225073;24;186.658752441;523.63293457;46;354.760663986;
219;26;271.353942871;699.791503906;40;473.242326021;24;190.117721558;535.073486328;44;364.922226191;
220;26;271.354064941;703.634887695;42;487.273953915;25;195.265823364;545.928466797;43;371.347030401;
221;26;278.321655273;719.911132812;44;496.032540798;25;197.462524414;554.946105957;44;379.80300045;
222;26;281.494781494;733.002319336;49;502.352147102;25;201.360839844;567.335754395;52;384.984932423;
223;27;283.234344482;742.322753906;57;506.878098726;25;202.47845459;578.298156738;54;389.902860165;
224;27;287.050994873;746.616699219;59;510.163696766;27;203.447067261;586.80480957;53;394.336781502;
225;27;290.416351318;750.070922852;54;512.886146069;28;204.193191528;593.390991211;48;398.317057133;
226;27;293.688598633;752.323974609;58;515.59249258;28;204.796066284;597.703369141;48;401.817923546;
227;27;296.959228516;754.517333984;58;518.226018906;28;205.181793213;599.587524414;48;405.188249588;
228;29;303.922607422;760.640014648;55;556.735016346;26;169.629348755;580.700012207;48;372.478477955;
229;29;302.973510742;776.683837891;54;564.238219738;26;178.868118286;570.700012207;50;375.79347229;
230;29;304.297790527;789.643554688;48;581.546143532;26;190.218078613;568.700012207;48;382.055937767;
231;29;311.144256592;810.768066406;53;594.787177086;26;199.363616943;569.699951172;48;388.492208242;
232;29;318.291503906;826.516601562;65;604.537073135;26;196.100189209;573.699951172;49;392.239461422;
233;29;323.706115723;839.9296875;66;610.971576214;26;197.623962402;577.699951172;54;400.910033464;
234;29;327.928344727;850.586181641;67;615.180121422;26;201.491012573;590.255981445;55;407.781368256;
235;29;331.184997559;858.810913086;69;618.817437649;27;205.178161621;604.51171875;57;413.287326813;
236;29;332.539550781;866.656860352;76;621.86294508;27;211.670608521;608.053710938;57;416.996339798;
237;30;331.040740967;865.346557617;76;624.578026772;26;217.990325928;608.325500488;62;420.406227112;
