Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
20;2;19.625;12.9263448715;5;26.4577980042;2;19.9405345917;12.5;6;26.4528282881;
21;2;19.953004837;12.5;5;26.4948581457;2;19.9518871307;12.5;5;26.5043625832;
22;2;19.625;12.9484577179;5;26.5323064327;2;19.9634819031;12.5;5;26.5569496155;
23;2;19.9697685242;12.5;7;26.5701190233;2;19.9753131866;12.5;6;26.6105561256;
24;3;19.625;12.9710359573;6;26.6082710028;3;19.9873752594;12.5;5;26.6651450396;
25;3;17.625;13.5;6;26.6467365026;3;19.9996566772;12.5;5;26.72067523;
26;3;16.625;14.9940214157;6;26.6854885817;3;20.0121517181;12.5;5;26.7771017551;
27;3;15.625;16.3427448273;6;26.724499464;3;20.024848938;12.5;6;26.8343759775;
28;3;14.625;17.3622493744;6;26.7637404203;3;19.625;13.2337503433;7;26.8924454451;
29;3;14.0;18.3818702698;6;26.8031822443;3;18.0508003235;13.5;7;26.9512542486;
30;3;14.0;19.4015903473;5;26.8427948952;3;17.064031601;14.5;7;27.0107431412;
31;3;14.0;20.4213981628;5;26.8825477362;3;15.625;15.5;7;27.0708494186;
32;3;14.0;21.4412746429;5;26.9224097729;3;15.0909414291;16.5;7;27.1315076351;
33;3;14.0;22.4612045288;5;26.962349534;3;14.4795894623;17.5;7;27.1926498413;
34;3;14.0;23.481174469;6;27.00233531;3;14.4933462143;18.5;7;27.2542052269;
35;3;14.0;24.5011672974;6;27.0423352718;3;14.5071964264;19.5;7;27.3161010742;
36;3;14.0;25.5211677551;5;27.0823173523;3;14.5211229324;20.5;6;27.3782629967;
37;3;15.0;23.5411586761;7;27.1222496033;3;14.5351085663;21.5;7;27.4406147003;
38;3;14.0;24.5611248016;7;27.1621000767;3;14.5491380692;22.5;7;27.5030794144;
39;3;14.0;25.5810508728;7;27.2018373013;3;14.5631923676;23.5;8;27.5655794144;
40;3;16.0;24.1009178162;7;28.2414298058;3;14.577255249;24.5;8;27.628036499;
41;3;16.0;24.0;7;28.3308467865;3;14.5913085938;25.5;9;27.690372467;
42;3;16.0;25.5;8;28.4220330715;3;14.6053333282;26.5;9;27.7525100708;
43;3;17.0;23.6600284576;8;28.5149837732;3;14.6193141937;27.5;11;27.8143725395;
44;3;16.0;24.679517746;8;28.6096893549;3;14.633234024;28.5;11;27.8758842945;
45;3;16.0;26.3048439026;9;28.7061359882;3;14.6470737457;29.5;12;27.936971426;
46;3;17.0;24.3530673981;10;28.8043036461;3;15.6608181;27.5;13;27.9975619316;
47;3;16.0;25.4021530151;10;28.9041668177;3;14.674451828;28.5;14;28.0575861931;
48;3;16.0;26.4520835876;11;29.0056937933;3;14.68795681;29.5;15;28.1169772148;
49;3;17.0;24.5028457642;13;29.1088455915;3;15.7013196945;27.5;16;28.1756706238;
50;3;18.3425559998;25.5028457642;13;29.213576436;3;14.7145261765;28.5;16;28.2336053848;
51;3;19.3578948975;26.5028457642;15;29.3198330402;3;15.727560997;27.5;17;28.2907235622;
52;3;20.3736763;27.5028457642;15;29.427554369;3;16.0;27.5;17;28.346971035;
53;4;21.3898906708;28.5028476715;10;41.0366714001;3;17.753068924;27.5;17;28.4022974968;
54;4;23.0315284729;28.5;12;41.6071066856;3;18.7655162811;27.5;17;28.4566559792;
55;4;24.0485744476;29.5;12;42.1421581507;4;19.0;27.5;13;38.5100040436;
56;4;24.0660133362;30.5;12;42.6409065723;4;20.625;28.5;14;38.9623026848;
57;4;23.625;31.5;12;43.1034374237;4;21.625;29.5;15;39.3879179955;
58;4;23.625;32.5;12;43.5306739807;4;23.438041687;27.5;15;39.7855577469;
59;4;23.625;33.5;12;43.9241933823;4;23.625;28.5;16;40.1546137333;
60;4;23.625;34.5;12;44.2860438824;5;24.625;29.5;15;40.4950938225;
61;4;23.625;35.5;11;44.6185717583;5;25.9915008545;27.5;15;40.8075327873;
62;4;23.625;36.5;13;44.9021484852;5;25.2251625061;28.5;16;41.0928959846;
63;4;23.625;37.5;13;45.1318233013;5;25.2971458435;29.5;16;41.352478981;
64;4;23.625;38.5;13;45.2204678059;5;26.2384986877;27.5;15;41.5878095627;
65;4;24.2999992371;39.5;14;45.3096864223;5;25.4194602966;28.5;15;41.8005633354;
66;4;23.625;40.5;15;45.3993241787;5;26.3665657043;27.5;15;41.9705476761;
67;4;23.625;41.5;15;45.489222765;5;26.4161643982;27.5;16;42.0;
68;4;23.625;42.5;15;45.579221487;5;26.4249992371;27.5;16;43.0;
69;4;23.625;43.5;16;45.6691586971;5;27.4249992371;28.5;17;43.0399999619;
70;4;23.625;44.5;16;45.758872509;5;28.4249992371;29.5;17;43.0811839104;
71;4;23.625;45.5;17;45.848202467;5;28.6682662964;30.5;17;43.1235535145;
72;4;23.625;45.5499992371;17;45.9369900227;5;28.6777992249;31.5;17;43.1671074629;
73;4;23.625;45.5499992371;17;46.0250804424;5;28.6875991821;32.5;18;43.211841464;
74;4;23.625;45.5499992371;18;46.1123232841;5;28.6976642609;32.5;18;43.2577478886;
75;4;23.625;45.5499992371;19;46.1985738277;5;28.7079925537;32.5;18;43.3048160076;
76;4;23.625;45.5499992371;20;47.8171510696;5;28.7185821533;32.5;19;43.3530313969;
77;4;23.8500003815;46.3762512207;20;49.1730372906;6;28.7294311523;32.5;19;43.4023760557;
78;5;24.0255012512;47.0521659851;19;50.3033163548;6;28.7405338287;32.5;19;44.8608759642;
79;5;24.1592674255;47.5980529785;20;51.2468430996;6;28.1611976624;34.0;20;46.0719884634;
80;5;22.2593841553;43.0352554321;15;57.1928493977;7;29.3780021667;33.3899993896;17;51.5685374737;
81;5;23.2999992371;44.3098526001;16;57.8492259979;7;29.6382732391;35.6872596741;18;52.5981688499;
82;5;24.2999992371;45.4000015259;16;58.3770139217;7;31.811870575;35.9097442627;18;53.3120986223;
83;5;25.2999992371;46.4000015259;17;58.8732497692;7;31.9424915314;37.0;18;53.7182563543;
84;6;26.2999992371;47.4000015259;17;59.335829258;7;31.9886779785;38.0;18;54.1229479313;
85;6;25.2999992371;49.4000015259;17;59.7636418343;7;28.5;42.0;18;54.5251321793;
86;6;25.2999992371;50.4000015259;17;60.1564834118;7;27.5;44.0599060059;16;54.9238080978;
87;6;25.2999992371;52.4000015259;18;60.5149300098;7;26.5;46.1116294861;16;55.3180251122;
88;7;24.2999992371;54.4000015259;17;60.840192318;7;27.5;47.0599060059;17;55.7068941593;
89;7;23.2999992371;53.4000015259;17;61.1339607239;7;28.5;48.0599060059;17;56.0895946026;
90;7;23.0;55.4000015259;18;61.3982615471;7;29.5;50.0599060059;18;56.4653792381;
91;7;23.0;57.4000015259;18;62.6353211403;7;30.5;52.0599060059;18;56.8335783482;
92;7;24.0;60.4000015259;18;62.8674592972;7;30.5;54.0599060059;20;57.1936011314;
93;7;25.0;63.4000015259;18;63.3561758995;7;30.5;56.0599060059;19;57.5449364185;
94;7;25.0;66.4000015259;19;64.7956718206;7;30.5;58.0599060059;21;57.8871507645;
95;7;26.0;69.4000015259;19;65.4048110247;7;30.5;60.0599060059;21;58.2198858261;
96;7;27.0;72.4000015259;20;66.0092345476;7;30.5;62.0599060059;21;58.5428535938;
97;8;27.0;74.4000015259;22;66.6404132843;7;30.5;64.0599060059;22;58.855833292;
98;8;28.0;73.4000015259;22;67.3144199848;7;30.5;66.0599060059;24;59.1586649418;
99;8;27.0;75.4000015259;23;68.0263543129;7;30.5;68.0599060059;24;59.3995513916;
100;8;27.0;77.4000015259;24;68.6811745167;7;30.5;70.0599060059;26;59.6244390011;
101;8;28.0;75.7978744507;23;69.4542328119;7;30.5;72.0599060059;27;59.841976881;
102;8;27.0;77.098487854;24;70.3571306467;7;30.5;73.9940261841;27;60.0521068573;
103;8;27.0;78.4509887695;25;71.3978574276;7;30.5;75.0540847778;27;60.2269706726;
104;8;28.0;76.8585739136;14;72.5785602331;7;30.5;75.3134918213;24;60.3441858292;
105;8;27.0;78.3220977783;14;73.8931913376;7;30.5;75.3720932007;24;60.4595594406;
106;8;27.0;77.3220977783;11;75.32550776;7;30.5;75.4297790527;25;60.5728521347;
107;8;28.0;74.4000015259;15;76.4477547407;8;30.5;75.4864273071;25;60.6838421822;
108;8;27.0;76.4000015259;15;78.0131262541;8;30.5;75.5419158936;26;60.792327404;
109;8;27.0;78.4000015259;11;79.5977063179;8;30.5;75.5961608887;23;60.8981261253;
110;8;28.0;77.4000015259;7;80.5846630335;8;30.5;75.6490631104;20;61.0010786057;
111;8;28.0;79.4000015259;8;82.097848773;8;30.5;75.7005462646;20;61.1010460854;
112;8;29.0;81.4000015259;8;83.5089948177;8;30.5;75.7505187988;21;61.197912693;
113;8;28.0;81.4000015259;9;84.7850950956;8;30.5;78.6385345459;21;62.2915835381;
114;8;28.0;82.4000015259;9;85.9061504602;8;31.5;79.7041091919;15;62.4419856071;
115;8;29.0;84.4000015259;9;86.8654923439;8;32.5;80.7673950195;16;62.592031002;
116;8;28.0;84.4000015259;11;87.6678483486;9;32.7526664734;81.8283462524;15;62.7417558432;
117;8;28.0;87.4000015259;11;88.3261250257;9;32.7675170898;82.8869552612;16;62.8912072182;
118;8;29.0;90.4000015259;12;88.8579264879;9;32.7830619812;83.9432067871;16;63.0404402018;
119;8;30.0;93.4000015259;13;89.2825585604;10;32.7993164062;83.9971084595;16;63.1895159483;
120;8;31.0;96.4000015259;14;89.6188805103;10;32.8162841797;84.0486602783;17;63.3384981155;
121;8;33.0;96.4000015259;15;89.6533719301;10;32.5;84.0979003906;17;63.4874497652;
122;8;33.0;98.8000030518;16;89.6756366491;10;32.5;84.144859314;18;63.6364314556;
123;8;34.0;100.800003052;16;89.6978281736;10;32.5;84.1895751953;17;63.7396525145;
124;8;35.2000007629;99.8000030518;17;89.7199368477;12;32.5;85.1999969482;14;84.5511645079;
125;8;35.2000007629;98.8000030518;17;89.7419531345;12;33.5;87.1999969482;14;88.1176998615;
126;8;34.2000007629;100.800003052;18;89.7638677359;12;34.5;89.9140014648;14;91.4689981937;
127;8;35.2000007629;99.8000030518;19;89.7856714725;12;34.5;92.6321411133;14;94.5651726723;
128;8;35.2000007629;98.8000030518;19;89.8073554039;12;35.5;93.0534667969;15;97.3934445381;
129;8;34.2000007629;100.800003052;18;89.8289107084;12;36.2280960083;94.4701385498;13;100.961694002;
130;8;35.2000007629;99.8000030518;18;89.8503289223;12;37.320022583;96.8787002563;12;104.350273132;
131;8;35.2000007629;98.8000030518;17;90.145614624;12;39.4094047546;100.2759552;14;106.587756872;
132;8;34.2000007629;100.800003052;16;90.4455535412;12;40.49559021;103.658996582;14;108.574907184;
133;8;35.2000007629;99.8000030518;16;90.7492558956;12;40.8306884766;107.025360107;14;110.210329413;
134;8;35.2000007629;98.8000030518;17;91.055794239;12;40.9237632751;110.373023987;15;111.779311776;
135;8;34.2000007629;100.800003052;17;92.3642156124;12;41.0129814148;113.700454712;15;114.279910088;
136;8;36.2000007629;100.800003052;18;93.7335538864;12;42.0981216431;117.006622314;16;115.751570106;
137;8;38.2000007629;101.800003052;15;95.6699659824;12;43.179069519;120.176467896;16;117.155956388;
138;8;38.2000007629;105.800003052;16;97.2738150358;12;43.4990692139;122.728302002;16;118.494269013;
139;8;39.2000007629;107.800003052;16;98.6005240679;12;43.5811843872;125.262756348;15;119.768168449;
140;8;38.2000007629;112.800003052;16;99.7103155851;13;43.6595458984;127.778015137;15;120.857052922;
141;8;38.2000007629;116.800003052;17;100.486793041;13;43.7343330383;129.272460938;16;121.866542935;
142;8;39.2000007629;117.800003052;17;101.049224019;13;48.544090271;132.744598389;17;122.839471817;
143;8;38.2000007629;118.800003052;17;101.611278892;13;51.8300743103;136.193222046;17;123.77494216;
144;8;38.2000007629;120.800003052;17;102.171307206;13;52.4481010437;140.61730957;16;124.591472745;
145;8;40.2000007629;115.199996948;17;101.776897073;13;52.9644699097;142.975646973;18;125.219694495;
146;8;40.0800018311;116.199996948;17;103.065669537;13;53.0580978394;146.233154297;18;126.835783958;
147;8;38.1791229248;119.200004578;17;103.688049197;13;54.1512756348;150.47769165;18;127.497820377;
148;8;38.2000007629;121.481819153;18;104.234131098;13;55.2437820435;154.708145142;21;128.147297144;
149;8;38.2000007629;123.548072815;19;104.772586346;13;56.6723060608;158.523757935;23;128.783245087;
150;8;40.2000007629;119.616477966;16;105.302653551;13;54.6783294678;164.724121094;17;129.405085087;
151;8;38.2000007629;121.686965942;16;105.823727608;14;54.7405052185;170.113586426;18;130.012578368;
152;8;38.2000007629;123.759468079;15;106.335342884;15;54.356678009;174.093582153;17;130.605767012;
153;8;40.2000007629;119.833885193;16;106.837152958;16;53.0605735779;179.451599121;17;131.184913754;
