Turn;Planet_count_KI_1_SP_ABADDONI;Research_KI_1_SP_ABADDONI;Industry_KI_1_SP_ABADDONI;Ships_KI_1_SP_ABADDONI;Population_KI_1_SP_ABADDONI;Planet_count_KI_6_SP_GEORGE;Research_KI_6_SP_GEORGE;Industry_KI_6_SP_GEORGE;Ships_KI_6_SP_GEORGE;Population_KI_6_SP_GEORGE;
100;4;19.375;38.0;16;45.3682756424;12;34.8663635254;86.7202148438;22;69.0479986668;
101;4;17.375;40.0;16;45.5253331661;12;33.6483726501;88.9006729126;21;69.9581267834;
102;4;16.375;42.0;15;45.6888401508;12;34.6753883362;89.0824279785;22;70.9355208874;
103;4;16.0;44.0;15;45.8585371971;12;33.7021064758;91.2648925781;22;71.9850873947;
104;4;16.0;46.0;15;46.0340931416;12;34.7284622192;91.4474563599;23;73.1102964878;
105;4;17.0;45.0;14;46.2151043415;12;35.0833778381;92.6295166016;23;74.312400341;
106;4;16.0;47.0;15;46.4010946751;12;35.1233787537;93.8104629517;24;75.5570273399;
107;3;14.0;44.0;15;43.0;13;35.1548271179;97.5567016602;23;80.246360302;
108;3;16.0;40.0;15;43.0;13;36.1792144775;99.809425354;25;81.7872793674;
109;3;14.0;42.0;15;43.0;13;37.2029953003;102.058059692;26;83.3793485165;
110;3;14.0;44.0;16;43.0;13;37.2261314392;104.301818848;27;85.0025801659;
111;3;16.0;40.0;16;43.0;14;37.2486000061;106.540023804;29;86.6335117817;
112;3;14.0;42.0;16;43.0;14;38.2703666687;108.772033691;31;88.2467820644;
113;3;14.0;44.0;16;43.0;15;39.2914123535;109.997314453;31;89.8171329498;
114;3;16.0;40.0;17;43.0;16;40.3117256165;111.215370178;30;91.3215081692;
115;3;14.0;42.0;17;43.0;16;40.6239433289;112.425796509;32;92.7408699989;
116;3;14.0;44.0;17;43.0;18;40.8523635864;113.628311157;30;94.0614228249;
117;3;16.0;40.0;18;43.0;18;42.0607414246;111.822647095;30;95.2750711441;
118;3;14.0;42.0;18;43.0;18;41.2474708557;113.008666992;30;97.379147768;
119;3;14.0;44.0;18;43.0;18;42.4121360779;115.186279297;31;101.50619328;
120;3;16.0;40.0;18;43.0;18;45.7414627075;116.09223938;31;105.735189557;
121;3;14.0;42.0;16;43.0;18;49.0530319214;119.012878418;32;109.093385339;
122;3;14.0;44.0;12;43.0;19;52.3470535278;121.937416077;31;112.64740622;
123;3;16.0;40.0;12;43.0;19;52.5395355225;124.139884949;31;117.1863904;
124;3;14.0;42.0;13;43.0;19;52.0131759644;130.341705322;31;121.650972366;
125;3;14.0;44.0;13;43.0;19;54.4496994019;136.54208374;32;126.027819276;
126;3;16.0;40.0;13;43.0;19;57.1035881042;142.740203857;32;130.466796875;
127;3;14.0;42.0;13;43.0;19;60.7505187988;146.935333252;32;134.925420761;
128;3;14.0;44.0;14;43.0;19;63.147895813;152.126693726;35;139.421741009;
129;3;15.0;43.0;14;43.0;21;64.7790222168;160.313659668;33;142.922508836;
130;3;16.0;43.0;15;43.0;21;66.6105804443;164.495635986;35;146.36490643;
131;3;17.0;43.0;15;43.0;21;66.7525863647;170.672042847;36;149.74676609;
132;3;17.375;43.0;15;43.0;21;67.0930709839;175.842437744;37;153.068530083;
133;3;17.375;43.0;15;43.0;21;73.6788787842;183.006454468;37;156.332201719;
134;3;17.375;43.0;15;43.0;22;77.2884368896;187.163757324;37;159.540288568;
135;3;18.375;41.0;15;43.0;22;79.4486083984;188.314117432;37;162.694869518;
136;3;17.375;42.0;15;43.0;22;79.345664978;192.457397461;46;165.687550306;
137;3;17.375;43.0;15;43.0;22;78.754234314;197.593505859;47;168.592804313;
138;3;18.375;41.0;16;43.0;22;80.85546875;200.052886963;50;171.394554377;
139;3;17.375;42.0;16;43.0;22;81.2718811035;202.175079346;51;173.906987071;
140;3;17.375;43.0;16;43.0;22;80.6286849976;204.714416504;53;177.310458899;
141;3;18.375;41.0;17;43.0;22;82.2850799561;207.251312256;54;179.788385868;
142;3;17.375;42.0;17;43.0;23;84.2773361206;207.783294678;43;182.250730038;
143;3;17.375;43.0;17;43.0;23;83.718208313;212.307922363;46;184.683273435;
144;3;18.375;41.0;17;43.0;23;92.8627471924;210.460906982;48;187.021623015;
145;3;17.375;42.0;18;43.0;23;97.0493087769;214.618988037;48;189.282142401;
146;3;17.375;43.0;18;43.0;23;100.592384338;221.781646729;49;190.93758142;
147;3;18.375;41.0;18;43.0;23;107.108566284;222.866241455;56;192.549277902;
148;3;17.375;42.0;19;43.0;23;111.588630676;223.950073242;57;195.111050248;
149;4;17.375;43.0;18;43.0;24;113.127098083;227.032928467;57;196.678926349;
150;4;16.375;42.0;18;43.0;24;115.290786743;227.032928467;57;205.740903378;
151;4;14.375;44.0;19;43.0;24;108.667182922;235.032928467;59;213.810307741;
152;4;14.0;46.0;19;43.0;24;108.187034607;243.032928467;60;220.957421899;
153;4;15.0;45.0;15;43.0;24;108.629768372;248.032928467;61;226.458671808;
154;4;14.0;47.0;11;43.0;24;107.461425781;255.032928467;60;231.094910264;
155;4;14.0;49.0;11;43.0;24;107.20803833;262.032928467;62;235.943220615;
156;4;15.0;48.0;12;43.0;24;108.968276978;268.032928467;62;239.230882645;
157;4;14.0;50.0;12;43.0;24;110.549285889;274.032928467;65;242.076084971;
158;4;14.0;52.0;13;44.0;24;110.447982788;283.032928467;66;244.352354884;
159;4;16.0;52.0;13;44.0599999428;25;113.164199829;291.032928467;67;246.404280305;
160;4;17.0;52.0;11;44.1229639053;26;113.881958008;302.032928467;65;248.329135895;
161;4;18.0;53.0;11;44.1889609098;26;116.579109192;309.032928467;66;250.16257441;
162;3;17.0;52.5;11;44.2580518723;27;121.062294006;314.032928467;67;251.66282773;
163;3;16.0;52.5;11;44.3302885294;27;123.724716187;322.032928467;67;253.091199875;
164;3;16.0;52.5;12;44.4057120085;28;125.338302612;329.032928467;67;254.459902525;
165;3;17.0;49.5;12;44.484351635;28;126.429260254;337.032928467;68;256.825414896;
166;3;16.0;49.5;12;44.5662232637;28;131.048980713;338.032928467;69;259.243027687;
167;3;16.0;49.5;13;44.6513283253;28;133.636199951;344.032928467;69;261.796359658;
168;3;17.0;46.5;13;44.7396525145;28;135.797729492;353.032928467;70;265.273266792;
169;3;16.0;47.0;14;44.8311642408;28;140.932128906;357.032928467;72;267.724079609;
170;3;16.0;48.0;13;44.9258141518;28;142.878082275;365.032928467;70;271.116574764;
171;3;17.0;46.0;13;45.0235335827;28;145.825469971;374.032928467;71;273.538984776;
172;3;16.0;47.0;13;45.1242339611;28;151.693664551;374.032928467;70;275.907491922;
173;3;16.0;48.0;14;45.2278065681;28;151.596130371;380.032928467;72;278.22216475;
174;3;17.0;46.0;15;45.3341217041;28;151.169677734;391.032928467;73;282.081909299;
175;3;16.0;47.0;15;45.4430289268;28;156.589813232;390.032928467;73;285.779389143;
176;3;16.0;48.0;15;45.5543570518;28;154.933731079;397.032928467;74;289.426315427;
177;3;17.0;46.0;15;45.667914629;28;157.113525391;401.032928467;77;293.035176635;
178;3;16.0;47.0;16;45.7834908962;28;161.323822021;401.032928467;79;296.594266176;
179;3;16.0;48.0;16;45.9008569717;28;158.500946045;409.482299805;79;300.093484163;
180;3;17.0;46.0;7;46.0197672844;28;159.550109863;417.439086914;74;303.524235368;
181;3;16.0;47.0;4;46.1399610043;28;162.609207153;419.152435303;77;306.879253387;
182;3;17.0;43.0;5;46.2611646652;28;164.513656616;420.90814209;77;310.152377963;
183;3;18.0;42.0;4;46.3830943108;28;162.605514526;431.703704834;81;313.338305712;
184;3;19.0;41.0;4;46.5054576397;28;166.497650146;433.535614014;82;316.399512291;
185;3;20.0;40.0;5;46.6279573441;28;165.115036011;439.39932251;84;319.300357223;
186;3;21.0;40.0;5;46.7502937317;29;165.827819824;445.289489746;87;322.109868526;
187;3;19.0;41.8751449585;4;46.8721673489;29;168.554458618;445.199768066;88;324.742281437;
188;3;20.0;39.9360847473;4;46.9932823181;29;167.116775513;451.123199463;89;327.048585534;
189;2;4.0;11.9966411591;4;19.1133489609;30;166.475097656;461.052246094;90;357.240242958;
190;2;4.0;12.0566749573;4;19.2320871353;30;170.743301392;456.979156494;88;375.011521578;
191;2;4.0;12.1160430908;4;19.3492274284;31;167.489898682;474.374481201;92;390.35241127;
192;2;4.0;12.1746139526;4;19.464515686;34;168.783538818;514.90234375;91;404.444615841;
193;2;4.0;12.232257843;4;19.5777130127;34;177.698028564;550.440185547;91;415.696174026;
194;1;2.0;5.0;4;15.0;36;181.787124634;578.111328125;92;432.645770073;
195;1;2.0;5.0;4;15.0;37;191.056091309;599.308959961;96;443.740686297;
196;1;2.0;5.0;4;15.0;37;201.248458862;614.820068359;96;453.168481708;
197;0;0;0;0;0;38;210.019042969;633.534545898;95;477.440908194;
