Turn;Planet_count_KI_1_SP_EGASSEM;Research_KI_1_SP_EGASSEM;Industry_KI_1_SP_EGASSEM;Ships_KI_1_SP_EGASSEM;Population_KI_1_SP_EGASSEM;Planet_count_KI_6_SP_HUMAN;Research_KI_6_SP_HUMAN;Industry_KI_6_SP_HUMAN;Ships_KI_6_SP_HUMAN;Population_KI_6_SP_HUMAN;
76;5;33.0875015259;43.0;21;57.75;4;25.3999996185;33.0;20;49.0;
77;5;32.0875015259;44.0;21;58.75;4;25.3999996185;33.0;21;49.0;
78;5;33.0875015259;46.0;21;59.8200000525;4;25.3999996185;33.0;21;49.0;
79;5;36.0875015259;46.0;22;60.6341512203;5;26.3999996185;34.0;19;50.0;
80;5;36.388999939;49.0;22;61.3668292761;5;26.3999996185;36.0;18;50.0199999809;
81;5;36.6500396729;52.0;23;62.0231181383;7;25.3999996185;38.0;17;50.0401959419;
82;5;37.8727798462;52.0;21;63.932171464;7;24.3999996185;40.0;18;50.0605818033;
83;5;37.3354911804;54.0;21;65.5603022575;7;24.0;42.0;18;50.0811508894;
84;5;37.7228622437;55.0;22;66.9459767342;7;24.0;43.0;19;50.1018965244;
85;5;38.0432662964;56.0;23;67.9681483507;7;23.0;43.0;17;50.1228116751;
86;6;38.2334060669;57.0;21;68.6233975887;7;23.0;44.0;16;50.1438889503;
87;7;38.3701820374;58.9211425781;19;70.2524427176;6;21.0;40.0;16;50.0;
88;7;38.4500007629;58.0;20;70.6000528336;6;22.0;42.0;17;50.0299999714;
89;7;37.4500007629;62.0;21;70.9664959908;6;23.0;44.0;17;52.460590601;
90;7;36.4500007629;65.1605148315;20;71.351675868;6;24.0;45.7000007629;14;54.3901650906;
91;7;36.4500007629;65.2496337891;20;71.75529778;6;25.0;46.9291992188;11;55.8861916065;
92;7;34.4500007629;68.3433609009;21;72.1768512726;6;26.0;49.3162651062;12;57.0269955397;
93;8;33.4500007629;70.4416046143;23;72.6155959368;6;27.0;50.5922775269;13;57.7170521021;
94;8;33.4500007629;69.5442047119;23;74.0705504417;7;27.6000003815;51.7000007629;12;58.0967264175;
95;8;33.4500007629;72.6509246826;24;74.570489049;7;27.6000003815;52.7000007629;12;58.2560760975;
96;8;35.4500007629;75.7615127563;25;75.0845342875;7;27.6000003815;53.7000007629;13;58.2905418873;
97;9;37.9007492065;77.6509246826;24;75.6109761;7;27.6000003815;54.7000007629;14;58.3255085945;
98;9;37.9140014648;81.6509246826;25;76.1478874683;7;27.6000003815;55.7000007629;14;58.3609591722;
99;10;38.127494812;85.6509246826;25;76.6931467056;7;27.6000003815;56.7000007629;14;58.3968753815;
100;10;39.1412277222;85.6509246826;26;77.2444710732;7;27.6000003815;57.7000007629;17;58.4332377911;
101;10;38.1552009583;88.6509246826;26;77.7994549274;7;27.6000003815;58.7000007629;17;58.4700255394;
102;11;38.1694030762;91.6509246826;26;78.3556114435;7;27.6000003815;59.7000007629;18;58.5072168112;
