Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
77;8;37.2832717896;59.2495918274;21;74.9111075401;4;22.75;30.0;23;66.0;
78;8;36.1370849609;62.4055557251;23;75.4441201687;4;22.75;30.0;23;66.0;
79;9;37.1075592041;60.8172264099;22;76.0415141582;4;20.75;31.0;23;66.0;
80;9;36.0809898376;62.18567276;22;76.7060699463;4;19.75;32.0;23;66.0;
81;9;36.0570755005;63.5788497925;23;77.4397666454;4;18.75;33.0;23;66.0;
82;9;38.0355529785;60.0738830566;23;78.243278265;4;17.75;34.0;23;66.0;
83;9;36.0161819458;62.2288894653;24;79.1154296398;4;16.75;35.0;24;66.0;
84;10;35.9987487793;64.3807983398;23;80.0526664257;4;16.0;36.0;24;66.0;
85;10;36.9830551147;63.5295906067;23;81.048620224;4;17.0;35.0;24;66.0;
86;11;35.9689331055;65.6751861572;22;83.0938591957;4;18.0;35.0;24;66.0;
87;11;36.9562225342;68.817565918;23;84.2332123518;4;19.0;35.0;25;66.0;
88;11;38.9447860718;68.9268035889;23;85.8134396076;4;20.0;35.0;25;66.0;
89;11;38.0274925232;71.9878234863;23;87.3683632612;4;21.0;35.0;25;66.0;
90;11;38.1000366211;75.0527572632;24;88.8742644787;4;22.0;36.0;26;66.0;
91;12;39.1631736755;75.1162033081;21;90.3143101931;4;22.75;37.0;26;66.0;
92;12;38.2177391052;77.1755523682;21;92.6932048798;4;22.75;38.0;26;66.0;
93;12;40.2646102905;78.2372970581;21;95.074644804;4;22.75;39.0;26;66.0;
94;12;41.2918395996;78.3065567017;21;96.0025434494;4;22.75;40.0;26;66.0;
95;12;43.2468414307;79.77318573;22;97.4116187096;4;22.75;41.0;27;66.0;
96;13;46.2895011902;80.8550720215;21;98.6053202152;4;22.75;42.0;27;66.0;
97;13;47.3719177246;81.9527130127;22;100.754800558;4;22.75;43.0;27;66.0;
98;14;49.0698394775;84.5051956177;23;101.904875994;4;22.75;44.0;28;66.0;
99;14;50.0698394775;87.599029541;23;103.031798482;4;22.75;45.0;28;66.0;
100;14;50.0698394775;90.6902236938;25;104.14167726;4;22.75;46.0;28;66.0;
