Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_SLY;Research_KI_6_SP_SLY;Industry_KI_6_SP_SLY;Ships_KI_6_SP_SLY;Population_KI_6_SP_SLY;
76;12;55.4947090149;79.8961410522;11;119.411805987;6;28.75;40.0;16;79.1838085651;
77;12;57.5905532837;81.7619018555;11;121.408341169;6;27.75;41.0;16;80.0813282728;
78;12;60.1474647522;83.7544937134;11;122.378297329;6;27.75;42.0;16;80.9332236052;
79;12;60.6557655334;88.7474517822;12;123.084804058;6;26.7999992371;43.0;17;81.7288222313;
80;12;57.3575515747;92.7311706543;13;123.787671208;6;26.1384811401;42.0;17;82.4607038498;
81;13;53.8191375732;99.7146835327;13;125.490171671;6;26.1503124237;42.0;17;83.1248049736;
82;14;53.5393180847;104.697929382;9;126.256558418;6;25.7999992371;44.0;16;83.7201815844;
83;14;51.5923309326;111.4741745;15;126.921295881;6;26.75;44.0;16;84.2485263348;
84;14;51.9394416809;119.372459412;16;127.506679177;6;26.75;45.0;17;84.713545084;
85;14;54.0044708252;123.455589294;17;128.141939878;6;26.75;47.0;17;85.1203123331;
86;15;55.0514793396;128.308624268;17;128.828307509;6;26.75;49.0;17;85.474673152;
87;16;55.2307128906;133.287353516;16;129.566446662;6;26.75;52.0;18;85.782757163;
88;16;55.3307609558;138.265960693;18;130.350070715;6;26.75;55.0;19;86.0107431412;
89;17;54.4021186829;146.964431763;19;131.070622325;6;26.75;58.0;19;86.0708494186;
90;18;54.4752578735;154.941329956;18;131.851794958;6;26.75;58.0;19;86.1315076351;
91;19;56.5603294373;156.918243408;17;132.687875628;6;26.75;58.0657539368;21;86.1926498413;
92;19;59.65076828;154.899200439;21;133.571484208;6;26.75;59.0963249207;22;86.2542052269;
93;19;59.611618042;159.679397583;22;135.493641138;6;27.75;57.1271018982;22;86.3161010742;
94;19;60.8414840698;163.97517395;22;136.50398469;6;26.75;58.1580505371;24;86.3782629967;
95;20;64.9414978027;163.277694702;19;138.505198002;6;26.75;60.1891326904;24;86.4406147003;
96;20;65.0100250244;170.582672119;21;139.573227406;6;27.75;59.2203063965;24;86.5030794144;
97;21;65.2577972412;175.885482788;21;142.033036828;6;26.75;61.2515411377;25;86.5655794144;
98;21;66.4902267456;175.655136108;22;143.665440559;6;26.75;63.2827911377;25;86.628036499;
99;21;64.5818634033;179.775405884;22;146.29830718;6;27.75;62.3140182495;25;86.690372467;
100;21;67.0676116943;184.909042358;24;148.892536402;6;26.75;64.3451843262;26;86.7525100708;
