Turn;Planet_count_KI_1_SP_HUMAN;Research_KI_1_SP_HUMAN;Industry_KI_1_SP_HUMAN;Ships_KI_1_SP_HUMAN;Population_KI_1_SP_HUMAN;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
39;3;17.5;13.5;8;27.628036499;2;30.5768222809;22.5;9;27.690372467;
40;3;18.5;13.8140182495;8;27.690372467;2;30.6142234802;22.5;10;27.7525100708;
41;3;19.5;13.8451862335;8;27.7525100708;2;30.651506424;22.5;13;27.8143725395;
42;3;20.5;13.8762550354;9;27.8143725395;2;30.6886234283;22.5;13;27.8758842945;
43;3;21.5;13.9071865082;10;27.8758842945;3;30.7255306244;22.5;10;49.686971426;
44;3;20.3627662659;13.5;10;27.936971426;3;30.0;24.5;11;50.8350615501;
45;3;20.5;15.5;10;27.9975619316;3;31.0;25.9987812042;11;51.7886023521;
46;3;21.5;17.5;10;28.0575861931;3;32.0;27.028793335;11;52.56442976;
47;3;21.5;19.5;11;28.1169772148;3;33.0;28.0584888458;12;53.1860370636;
48;3;21.5;21.5;11;28.1756706238;4;34.0;29.0878353119;12;53.679060936;
49;3;21.5;22.5;12;28.2336053848;4;35.0;29.1168022156;12;54.0407235622;
50;3;21.5;23.5;12;28.2907235622;4;36.0;29.145362854;13;54.096971035;
51;4;21.5;24.145362854;11;28.346971035;4;37.0;29.1734848022;14;54.1522974968;
52;4;21.5;22.5;13;28.4022974968;5;38.0;29.2011489868;9;70.8540763855;
53;4;21.5;23.5;13;28.4566559792;5;41.4988098145;29.0;9;73.2464354038;
54;4;22.5;22.5;13;28.5100040436;5;44.0987739563;30.3899993896;8;75.1489710808;
55;4;21.5;23.5;13;28.5623030663;5;44.7863998413;31.6872596741;9;77.5651154518;
56;4;21.5;24.2811508179;13;28.6135182381;5;46.1264419556;33.9097442627;9;78.6267752647;
57;4;22.5;22.5;13;28.6636190414;5;47.3073348999;36.0;10;79.4000759125;
58;4;22.5990867615;22.5;13;29.7125790119;5;48.0033798218;38.0;11;80.0720015764;
59;4;23.6137733459;23.5;13;29.7903754711;5;48.0867118835;40.0;12;80.6519168615;
60;4;24.628112793;24.5;12;29.8675811291;5;48.1691741943;42.0;13;81.1506307125;
61;4;24.6420974731;25.5;12;29.9441740513;6;48.2506065369;43.0;12;81.579254508;
62;4;24.6557216644;26.5;12;31.0201351643;6;45.5894699097;46.0;13;81.8496842384;
63;4;25.9217758179;28.5;13;31.1254473925;6;44.9000015259;49.0;15;81.9788768291;
64;4;26.6818847656;30.077917099;13;31.230687499;6;44.9000015259;51.406879425;16;82.1054956913;
65;4;25.5;32.0943527222;14;31.3138930798;7;44.9000015259;53.4594993591;11;92.229377389;
66;5;26.5;32.1110649109;13;31.3795933723;7;45.9000015259;55.9106826782;10;92.8503795862;
67;5;26.7000007629;33.128036499;13;31.4463769197;7;46.9000015259;57.5751876831;11;93.4408814907;
68;5;26.7000007629;33.7231864929;14;31.5142174959;7;46.9000015259;58.6341934204;11;93.9977020025;
69;5;26.7000007629;33.7571105957;15;31.583086133;7;46.9000015259;59.6916427612;11;94.5187015533;
70;5;26.7000007629;33.7915420532;16;31.652951479;7;46.9000015259;60.7475090027;12;95.0027505159;
71;5;26.7000007629;33.8264770508;16;32.8703089952;7;46.9000015259;60.8017539978;13;95.4496411085;
72;5;27.0359992981;34.3751525879;16;33.8685564995;7;46.9000015259;60.8543624878;14;95.8599604368;
73;5;26.0340003967;35.8149490356;17;34.6818940639;8;46.9000015259;60.9053268433;14;96.2349424362;
74;5;27.2123565674;35.1630973816;18;35.345947504;9;46.9000015259;60.9546432495;11;100.826313138;
75;5;27.6871070862;35.4375343323;18;35.7455149889;9;47.9000015259;62.0023193359;12;101.253019214;
76;5;26.3999996185;36.580783844;18;35.9642437696;9;47.9000015259;65.2628097534;13;101.648577452;
77;5;26.3999996185;37.6347694397;18;36.1823710203;9;45.9000015259;69.2785186768;14;102.015133262;
78;5;27.3999996185;35.6897201538;17;36.3996319771;9;45.9000015259;70.2942581177;14;102.201533914;
79;5;26.3999996185;36.74559021;14;36.6157759428;9;44.9000015259;71.3099975586;14;103.332007885;
80;5;27.3999996185;34.9430007935;15;36.8305661678;9;43.9000015259;75.3257522583;14;103.579759002;
81;6;24.3999996185;37.8598937988;13;41.962246418;9;42.9000015259;71.3414993286;12;100.076833129;
82;6;24.3999996185;40.9182281494;12;42.2760591507;9;41.9000015259;72.3572387695;14;101.308667779;
83;6;24.3999996185;43.6276054382;13;42.5848890543;10;39.9000015259;76.3729629517;13;102.376583338;
84;6;24.3999996185;44.6569976807;14;42.8884460926;10;38.9000015259;80.3886566162;14;103.303868055;
85;6;24.3999996185;45.6867332458;14;43.186476469;10;39.9000015259;77.4043273926;15;104.11448586;
86;6;23.3999996185;47.0664329529;14;43.478761673;10;36.9000015259;80.4199523926;15;104.687894225;
87;6;23.0922794342;49.0967521667;15;43.7651159763;10;35.9000015259;83.4355392456;15;105.083055854;
88;6;22.115278244;51.1273155212;15;44.0453853607;10;36.9000015259;80.4510726929;16;105.358350992;
89;6;21.3999996185;50.3428573608;16;44.31944561;11;33.9000015259;83.4665527344;18;106.653748751;
90;6;22.3999996185;50.4050292969;16;44.5872001648;11;33.9000015259;87.4819641113;18;107.009411216;
91;6;21.3999996185;49.4673538208;17;44.8485777378;11;36.0999984741;85.4972991943;19;107.38636446;
92;6;21.3999996185;48.5297584534;17;45.0518364906;11;34.0999984741;89.5125656128;21;107.784084797;
93;6;20.0;50.5921669006;17;45.2429490089;11;34.0999984741;93.5277481079;22;108.201637506;
94;6;20.0;52.654499054;18;45.4305641651;11;39.8201637268;94.3428268433;22;108.637647986;
95;6;20.0;53.7166748047;18;45.5572469234;11;43.0637626648;95.957824707;25;109.090289354;
96;6;20.0;54.7786254883;19;45.6805303097;11;45.2090263367;95.9727172852;25;109.557289362;
97;6;20.0;55.8402633667;19;45.8030529022;11;47.0557289124;93.9875030518;26;109.535961628;
98;6;20.0;56.9015274048;20;45.9246685505;11;46.0535926819;95.0021743774;26;110.547189355;
99;7;20.0;57.9623336792;20;46.0452361107;11;46.1817169189;96.0435180664;26;111.688334107;
100;7;20.0;59.0226211548;20;46.1646192074;12;45.2688293457;100.012428284;27;112.940433741;
