Turn;Planet_count_KI_1_SP_TRITH;Research_KI_1_SP_TRITH;Industry_KI_1_SP_TRITH;Ships_KI_1_SP_TRITH;Population_KI_1_SP_TRITH;Planet_count_KI_6_SP_CHATO;Research_KI_6_SP_CHATO;Industry_KI_6_SP_CHATO;Ships_KI_6_SP_CHATO;Population_KI_6_SP_CHATO;
28;4;27.1000003815;20.2428588867;7;43.0919948816;3;33.2064437866;12.5;6;27.0708494186;
29;4;27.1000003815;21.4026794434;7;43.676678896;3;33.2425079346;12.5;6;27.1315076351;
30;4;27.1000003815;21.8383388519;7;44.334543705;3;33.2789039612;14.5;6;27.1926498413;
31;4;27.1000003815;22.1672725677;7;45.0747778416;3;33.3155899048;16.5;6;27.2542052269;
32;4;27.1000003815;22.5373878479;7;45.90625;3;33.3525238037;18.5;7;27.3161010742;
33;4;28.1000003815;21.0471343994;7;46.8366618156;3;33.3896598816;20.5;7;27.3782629967;
34;4;27.1000003815;22.1466178894;8;47.8714299202;3;33.4269561768;22.5;8;28.4406147003;
35;4;27.1000003815;23.2447223663;8;49.0123386383;3;34.4643707275;23.5;8;28.6780793667;
36;4;28.1000003815;26.2447223663;8;50.2560939789;3;35.5018463135;24.5;10;28.9441480637;
37;4;28.1000003815;29.2447223663;8;51.5930080414;3;36.3664894104;25.5;10;29.2426358461;
38;4;29.9163188934;31.5;9;53.0061488152;4;36.5455818176;26.5;7;52.5776033401;
39;4;30.9698200226;32.5;9;54.4713144302;4;37.7465629578;28.5;9;54.3332614899;
40;4;30.1000003815;34.5;10;55.9581341743;4;38.9719581604;29.5;9;55.8801860809;
41;4;31.8160171509;33.5;10;57.432363987;4;39.2242965698;30.5;9;57.2407910824;
42;4;31.2104091644;34.5;11;58.8591303825;4;39.5060005188;31.5;10;58.4498047829;
43;4;32.5926208496;33.5;13;60.2065253258;4;39.8192062378;32.5;13;59.5459187031;
44;4;31.9531364441;34.5;14;61.4487929344;4;40.1655883789;33.5;13;60.5656881332;
45;4;32.2842597961;35.5;14;62.5684299469;4;40.5461235046;34.5;13;61.2680902481;
46;4;33.5807533264;33.5;14;63.5568547249;4;40.9608535767;35.5;14;63.4143996239;
47;4;32.8400382996;34.5;14;64.4136958122;4;41.4086418152;36.5;14;66.450278759;
48;4;33.0619812012;35.5;15;65.14513731;4;42.5951271057;38.0;15;69.0507273674;
49;4;33.2483978271;36.5;15;65.7618436813;5;43.6909179688;39.3899993896;10;81.3011059761;
50;4;34.4024353027;34.5;15;66.2769351006;5;46.7099304199;38.6872596741;12;83.6074132919;
51;4;33.5279693604;35.5;16;66.7043170929;6;49.6644477844;38.9097442627;12;85.4293622971;
52;4;34.6291122437;33.5;16;67.0;6;48.4741134644;41.0;12;87.041816473;
53;4;35.7000007629;33.5;16;67.0;7;49.1764411926;43.0;11;88.600959301;
54;4;36.0999984741;33.5;17;67.0;8;49.8663635254;45.0;7;105.084424019;
55;4;36.0999984741;33.5;17;69.5399990082;8;51.5311050415;48.0;7;107.523448944;
56;4;36.8619995117;34.2399978638;17;71.4263401031;8;53.1595153809;51.0;7;109.759078979;
57;4;37.4279022217;34.7248458862;17;72.7665557861;8;54.7428779602;54.0;8;112.772284508;
58;4;37.8299674988;35.0;19;73.4466733932;9;57.2753486633;58.0;7;114.706333518;
59;4;35.9284248352;36.0;19;73.8405342102;9;57.686542511;63.0;7;117.436012745;
60;5;37.9469871521;36.0;18;75.1514425278;9;61.8376731873;66.0;8;119.095964432;
61;5;37.2000007629;38.0;19;75.5006117821;9;65.2622528076;70.0;9;120.599557877;
62;5;35.5180015564;41.0;20;75.8307914734;9;64.6549835205;75.0;10;121.875583529;
63;6;34.5368881226;44.0;19;76.1422299147;10;64.0344696045;79.0;10;123.013296008;
64;6;34.2000007629;44.0;18;76.4355049133;10;64.3489456177;80.0;10;123.987407446;
65;6;34.5774154663;44.0;19;76.7114559412;10;62.6343307495;84.0;11;124.674790144;
66;6;34.2000007629;45.665145874;20;76.9711216688;10;61.8969459534;87.3562240601;11;125.359807253;
67;6;33.2000007629;44.7028579712;20;77.2156777382;10;59.1257858276;91.3062591553;8;126.097924948;
68;6;33.2000007629;44.7421760559;20;77.4463816881;10;62.7147636414;94.4696655273;8;126.890077829;
69;6;34.6698684692;44.0;21;77.6513283253;10;65.6089019775;97.4370880127;10;128.736087322;
70;7;32.695400238;46.0;20;77.7396525145;11;66.7441558838;101.668060303;10;129.67195189;
71;7;31.7218971252;48.0;21;77.8311642408;11;68.163444519;103.106002808;9;132.322302699;
72;7;32.2000007629;47.9155807495;21;77.9258141518;11;69.5322265625;106.981338501;10;134.572170138;
73;7;30.7777442932;49.0;20;78.0235335827;11;69.6360549927;106.276130676;13;136.515121937;
74;7;29.2000007629;50.0;20;78.1242339611;11;69.8902511597;109.981338501;14;138.184216738;
75;7;29.2000007629;52.0621185303;22;78.2278065681;11;71.9942474365;113.981338501;14;139.359979153;
76;8;29.8683433533;53.0;21;78.3341217041;11;73.6480026245;118.104003906;15;141.56121707;
77;8;29.2000007629;56.0;22;78.4430289268;11;75.7041702271;122.600006104;17;142.985592842;
78;8;29.2000007629;59.0;22;78.5543570518;11;75.7623519897;125.600006104;18;144.451710343;
79;8;29.2000007629;62.0;23;78.667914629;11;77.968208313;127.600006104;20;145.953612328;
80;8;30.0;65.0;23;78.7834908962;12;77.0588684082;131.600006104;19;147.486507416;
81;8;30.0;68.0;23;78.9008569717;12;74.6486587524;137.600006104;21;149.555150151;
82;8;31.0;68.0;24;79.0197672844;13;76.7602462769;137.399993896;23;151.661883712;
83;8;30.0;70.5098876953;23;79.1399610043;13;76.9819488525;141.399993896;25;153.803393841;
84;8;30.0;72.5699768066;23;79.2611646652;13;76.1084899902;144.164672852;25;155.977280378;
85;8;31.0;71.6305847168;24;79.3830943108;13;78.2428512573;145.325881958;25;158.181347847;
86;8;30.0;73.6915435791;24;79.5054576397;13;80.3851470947;146.811325073;27;161.412603617;
87;8;30.0;75.7527313232;24;79.6279573441;13;81.5352859497;148.267456055;28;163.953553796;
88;8;30.0;78.53956604;25;79.7502937317;13;82.8372497559;149.867462158;29;167.587452412;
89;8;30.0;80.6252059937;25;79.8721673489;13;82.209274292;152.867462158;28;170.351201773;
90;8;30.0;82.7105178833;27;79.9932823181;13;83.425239563;156.867462158;31;173.220854759;
91;10;31.0;81.7952957153;25;80.1133489609;13;83.7249526978;157.867462158;31;176.176092386;
92;10;30.0;83.8793487549;25;80.2320871353;14;83.3938293457;161.653900146;32;179.121070147;
93;10;30.0;85.9624633789;26;80.3492274284;14;85.6851577759;165.913467407;32;182.199528575;
94;10;31.0;85.0444641113;26;80.464515686;14;88.9635314941;166.143798828;34;185.406365514;
95;10;30.0;87.1251602173;27;80.5777130127;14;93.2868499756;163.143798828;34;188.730958462;
96;10;30.0;89.2043991089;28;80.688598156;14;95.6143264771;166.143798828;34;192.121250868;
97;10;31.0;88.2820205688;28;80.7969703674;15;100.930023193;170.143798828;32;210.468835592;
98;10;30.0;90.3578796387;29;80.9026489258;15;106.857521057;172.649993896;33;216.341486931;
99;10;30.0;92.431854248;29;81.0054745674;15;113.381378174;176.649993896;33;221.163875341;
100;10;31.0;90.9038314819;30;82.3855290413;15;119.904716492;180.649993896;37;225.684667826;
